CATEGORY,YEAR,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,TYPE,Angola,Albania,United Arab Emirates,Armenia,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,Bahamas,Bosnia and Herzegovina,Belarus,Belize,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswana,Central African Republic,Canada,Switzerland,Chile,China,Cote d'Ivoire,Cameroon,Congo Rep.,Colombia,Comoros,Cape Verde,Costa Rica,Cyprus,Czech Republic,Germany,Dominica,Denmark,Dominican Republic,Algeria,Ecuador,Egypt Arab Rep.,Eritrea,Spain,Estonia,Ethiopia,Finland,Fiji,France,Micronesia,Gabon,United Kingdom,Georgia,Ghana,Guinea,Gambia The,Guinea-Bissau,Equatorial Guinea,Greece,Grenada,Guatemala,Guyana,Hong Kong SAR China,Honduras,Croatia,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,Korea Rep.,Kuwait,Lao PDR,Lebanon,Liberia,St. Lucia,Sri Lanka,Lesotho,Lithuania,Luxembourg,Latvia,Macao SAR China,Morocco,Moldova,Madagascar,Mexico,Macedonia FYR,Mali,Malta,Mongolia,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Namibia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Palau,Papua New Guinea,Poland,Portugal,Paraguay,Romania,Russian Federation,Rwanda,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,Suriname,Slovak Republic,Slovenia,Sweden,Swaziland,Seychelles,Syrian Arab Republic,Chad,Togo,Thailand,Tajikistan,Turkmenistan,Tonga,Trinidad and Tobago,Tunisia,Turkey,Tanzania,Uganda,Ukraine,Uruguay,United States,Uzbekistan,St. Vincent and the Grenadines,Venezuela RB,Vietnam,Vanuatu,Samoa,Yemen Rep.,South Africa,Congo Dem. Rep.,Zambia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New category,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,3.689378753,3.856157627,4.750710377,3.757630365,4.376480195,4.558873783,4.580392456,3.893472384,2.69400958,4.551886199,3.140153421,3.073073988,3.127870013,4.091103216,4.382091215,4.50589265,3.887048735,4.043113294,3.854026564,3.616379817,3.98770524,4.413346901,4.707154465,3.653482894,4.133224353,2.90819257,4.583792438,4.650647265,4.224509816,3.74374663,3.258282332,3.311767703,3.546049129,3.930787007,3.061318102,3.578909043,4.035247845,4.454271506,4.405092514,4.550696172,4.013007491,4.576256236,3.89259454,3.877204023,3.890437962,3.735166636,2.73684321,4.508023153,4.334105812,2.880774596,4.558083153,3.657875548,4.51860234,3.516796799,4.143883104,4.559638526,3.668911231,3.143300019,2.984172113,3.233102793,3.012943399,4.406474483,4.443153576,4.032081251,3.662480912,3.420514435,4.636303787,3.575192758,4.271185964,4.276998073,3.559224756,3.440526329,4.657200772,4.569739938,4.410025212,4.505682634,3.709722854,4.523701708,4.03561368,3.184397583,3.300453869,3.277096915,3.387593657,4.240804017,4.41666322,4.7008961,3.302289842,4.031329345,2.623054704,4.019182854,3.626779544,3.168393591,4.258722468,4.926823554,4.2338412,4.701690201,3.609463051,3.433430765,2.976315942,4.134469531,3.966388016,3.040394772,4.370429496,3.551109528,2.879081176,3.352621589,4.067029745,2.853038157,4.14252812,3.793238265,2.809212891,3.30814372,3.53150197,4.609645052,4.746690198,3.054665915,4.460750733,4.375178198,3.388214483,4.03929292,3.887137846,3.542380298,4.278879703,3.315710097,4.223954497,4.383601136,3.710299996,4.102269809,4.223821923,2.983635387,4.367886697,3.268929231,3.241530686,4.723080478,3.394213967,2.989730128,3.808427076,3.840321818,4.319361401,4.43478228,4.584977743,3.69672844,4.35192884,3.661499032,3.23889368,2.952223376,3.895971459,3.221350951,3.783059378,3.618724062,4.404685041,3.921732335,4.147328717,3.087339228,3.029891671,3.840573012,4.051219419,4.681877598,3.384297081,4.017005484,4.081280777,3.445985484,3.60983489,3.619344464,3.390751097,3.996356695,2.518704765,3.116511838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,0.607074486,0.424768245,0.720661461,0.435675698,0.63964147,1.054074364,1.075673631,0.401127665,0.33266063,1.108971666,0.420279239,0.36905184,0.34399234,0.389026181,0.708613547,0.756570499,0.456767627,0.390461032,0.618530834,0.30728297,0.642118129,0.629166807,0.606813916,0.355235169,0.43408944,0.492041481,1.064754723,1.324317304,0.603944454,0.435370767,0.557400425,0.484093184,0.591009175,0.470769485,0.57076886,0.797162748,0.515626644,0.905648041,0.62182118,1.05176663,0.54026808,1.401757325,0.533383522,0.469576285,0.442828659,0.292897606,0.443672273,0.923910368,0.653324378,0.281006052,1.193077305,0.831180087,1.133754624,0.736300613,0.513097607,1.15442737,0.437195692,0.711920225,0.304222932,0.266394987,0.411794693,0.595865967,0.878133118,0.6871244,0.538842686,0.711093066,0.706587811,0.437851937,0.667113212,0.611422295,0.475432084,0.334701214,1.236074819,1.529022914,0.860883877,1.046704292,0.57626971,1.073643116,0.538774171,0.428206442,0.300102637,0.316294185,0.506665757,0.755604191,0.811503573,0.848042781,0.316196603,0.55650688,0.485110885,0.596468097,0.365228078,0.533004354,0.551747524,1.148412122,0.580640824,0.68902195,0.546299893,0.371636532,0.327915493,0.658807261,0.365778241,0.469371889,0.706935961,0.41856044,0.465624706,0.422898485,0.497511573,0.358317742,0.476851182,0.667717898,0.422002694,0.532968193,0.384568627,1.09028951,1.356672469,0.326202816,0.965252605,0.661866201,0.368604796,0.516080957,0.472872011,0.431665354,0.567712029,0.465509609,0.595081902,0.831186879,0.367043887,0.509838777,0.464697654,0.359538451,0.67830893,0.516461943,0.485587002,0.641503606,0.425478893,0.395759092,0.502008931,0.801816792,0.69719857,0.763327709,1.232518863,0.554793754,0.602518993,0.4031086,0.424457375,0.442524752,0.429421029,0.265056606,0.397443727,0.685109991,0.596802027,0.439503013,0.593857107,0.322794821,0.337308273,0.370436004,0.570085049,1,0.294099696,0.571903647,0.614232291,0.31035646,0.526726366,0.624184031,0.385767569,0.590958591,0.509778689,0.736509789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,2440.631716,2872.260625,45554.2194,2126.089566,13675.08524,36113.0024,39299.6143,2472.997476,158.3050232,37918.7732,557.2324469,422.8448175,427.291167,4313.430636,16672.72336,23733.80768,3199.896836,3848.596299,4363.854688,1203.254183,5787.975574,15691.84826,30613.27687,1348.730837,5341.397472,365.4970833,39249.99822,54140.49815,9371.427857,2069.343631,983.2914236,964.6015355,2120.097846,3712.785525,653.9537251,2566.454022,5128.400753,23863.55546,14445.72527,35237.60326,5408.1078,50462.23358,3794.07334,3391.367826,3337.400363,1472.570548,240.5468163,28024.7485,12503.09468,191.7685451,39487.05406,3747.433691,35457.04618,2393.800551,6756.271159,40976.69603,1764.870436,929.9455454,287.9229857,441.9196561,398.2471791,12493.80386,23475.28114,6825.126244,2326.299385,1905.555188,28224.21506,1540.580359,11228.62138,11173.56951,1601.031191,830.1632213,52287.57785,54813.95469,20624.57995,31776.97775,2719.822469,34102.20617,5291.574022,612.2325312,543.1107024,536.6577307,1138.284501,12634.96332,19676.12418,42011.77433,585.6405752,5499.86465,178.4537308,6072.297574,1423.477215,736.360043,8864.992301,90015.5278,8713.067953,30363.62373,2128.074688,950.6164233,292.956519,8618.25138,3133.319212,496.7442831,15723.41979,1333.877158,328.7073992,939.1562935,5373.630551,234.2123961,6179.658221,3886.480583,266.5794323,1014.756968,1228.304847,41458.93271,72959.76801,352.8009747,26359.61129,14405.09193,853.0709659,4998.382679,3297.5558,1398.826978,10499.28297,896.3948787,8958.012422,19064.98867,1772.635329,5681.091637,6946.880998,322.0379666,14855.00096,862.2867986,807.9747355,31585.60379,950.0576082,357.4061037,3042.748428,5198.270131,12798.52727,19405.93327,43948.61977,2636.185356,12014.41808,1772.56033,716.638996,387.4198489,3143.235855,406.9634195,2140.455026,2912.882481,14162.80542,3394.310288,7736.09839,369.4021499,335.8041091,2303.018831,5879.340339,46443.8102,642.9604146,5610.608277,6747.759125,796.6543615,2036.174187,2502.211263,916.7343934,5468.298059,158.7273182,908.3817072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,4020.316737,6761.947627,63211.67684,4879.982,21379.29742,34145.63293,36534.88675,6165.113234,475.8754385,34192.73401,1325.862416,1145.759948,1242.153145,11087.76438,23528.65454,31370.25262,7005.52457,9856.543879,7055.19345,3915.785455,9013.879711,24940.6804,50449.20044,3796.726658,12304.83162,742.8176227,36862.94821,40881.81734,15517.03604,4753.060579,1764.066511,1992.594748,3587.250309,7886.631661,1145.741772,3219.485644,9945.95763,26349.70142,23231.31751,33503.25278,10010.04501,35999.26513,7113.21813,7222.187184,7536.550072,5027.595038,542.1722986,30332.75678,19137.65214,682.4356406,33096.81099,4508.570105,31274.00358,3251.118507,13167.61386,35495.25687,4036.797409,1306.249652,946.4210459,1658.888783,967.1012915,20967.47349,26733.1691,9932.882956,4317.214366,2679.754987,39944.38429,3518.496158,16831.65793,18274.71715,3367.528709,2480.311355,42301.30496,35849.00801,23957.44711,30359.07849,4719.704023,31763.07438,9821.506501,1429.760206,1809.749852,1696.704388,2246.618182,16721.66919,24246.50346,49539.68748,1852.14063,9882.833169,367.8617331,10180.42307,3897.502136,1381.527258,16067.11751,78382.59986,15005.95135,44067.71616,3895.433103,2557.919748,893.3902935,13081.59745,8566.171677,1058.317071,22241.64656,3186.820897,705.9492231,2220.760603,10801.01618,653.6444296,12959.30146,5820.542768,631.7007826,1903.972847,3193.980893,38025.61828,53778.46879,1081.538717,27308.51092,21764.35646,2314.32411,9685.268579,6973.463693,3240.535668,18494.02944,1925.620572,15053.41096,22937.06644,4829.491484,11142.9179,14949.24914,895.6982649,21900.05219,1669.603753,1663.913433,49236.82968,2232.913603,903.090064,6061.144021,6483.114576,18357.07619,25422.80732,35657.56363,4751.649309,19940.31428,4397.22777,1688.365047,875.4761119,7319.706407,1535.383047,5385.554933,4251.700488,23731.16173,7723.064879,13026.86841,1144.386854,995.5406852,6217.049119,10313.09337,46443.8102,2186.198841,9810.408279,10985.67956,2566.901177,3865.715325,4008.771677,2376.39052,9253.267729,311.3651506,1233.359991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,1.783241981,1.628152042,1.857731298,1.639163336,1.805936613,2.022871251,2.031680523,1.603282615,1.522001406,2.04492045,1.623537937,1.567087375,1.536548772,1.58997883,1.850409451,1.878849403,1.659695316,1.591577698,1.791361354,1.487538491,1.807614932,1.798765803,1.783055532,1.550515956,1.637579221,1.692001717,2.027249575,2.121992054,1.780996997,1.638859265,1.746167296,1.684928968,1.771594223,1.672808304,1.756460271,1.901546995,1.71233535,1.956959452,1.793665511,2.021919387,1.73260931,2.146672834,1.727039595,1.671706155,1.64623572,1.466715821,1.647062289,1.965629841,1.815128864,1.448715673,2.076668585,1.91969513,2.054519071,1.867055162,1.710199989,2.062366615,1.640675874,1.852431331,1.483191948,1.425526048,1.614680745,1.775148581,1.943560357,1.837035371,1.731461992,1.851926444,1.849166141,1.641327276,1.824199542,1.786341271,1.677088486,1.524657287,2.092044759,2.184413994,1.934944574,2.019824005,1.760625793,2.030859944,1.731406767,1.631653197,1.477269811,1.500091207,1.704721553,1.878294358,1.909290436,1.928417761,1.4999572,1.745470538,1.685841019,1.775587219,1.562564158,1.726730756,1.741740393,2.060097768,1.763907567,1.838233057,1.737431116,1.570118398,1.515761937,1.818758377,1.563217868,1.671517076,1.849380074,1.621758179,1.668036016,1.626236129,1.696803188,1.554268313,1.678382863,1.824593018,1.625315224,1.726701292,1.584973852,2.037541833,2.132475012,1.513487705,1.984640982,1.820770204,1.566560981,1.712717834,1.674743609,1.635147193,1.754128096,1.66792865,1.774576742,1.919698679,1.564717996,1.707432864,1.66717048,1.555745343,1.831427534,1.713038325,1.686267053,1.807199102,1.628878021,1.597430901,1.700711443,1.904075147,1.843356488,1.882711028,2.090793574,1.744131563,1.779970741,1.605422064,1.627834084,1.645937567,1.632883308,1.423338633,1.599275647,1.835760301,1.775830289,1.642961857,1.773681959,1.508926559,1.528026993,1.56871319,1.755939651,2,1.468494576,1.757322866,1.788332644,1.491860789,1.721585058,1.795312653,1.586325714,1.771557051,1.707381676,1.867178524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,3.387502251,3.458223845,4.658528609,3.327581556,4.135930042,4.557663597,4.594388288,3.393223673,2.199494696,4.578854278,2.746036397,2.626181012,2.630723915,3.634822819,4.222006544,4.375367419,3.505135977,3.585302358,3.639870281,3.08035738,3.76252669,4.1956741,4.485909819,3.129925287,3.727654897,2.562883916,4.593839641,4.733522247,3.971805766,3.315832615,2.992682251,2.984347949,3.326355905,3.569699862,2.815547018,3.409333488,3.709981955,4.37773515,4.159739351,4.547006362,3.73304534,4.702966469,3.579105722,3.530374896,3.523408309,3.16807611,2.381199613,4.447541724,4.09701752,2.282777373,4.596454734,3.573733957,4.549702553,3.379087963,3.829707071,4.612536938,3.246712828,2.968457518,2.459276337,2.645343319,2.600152708,4.096694684,4.370610802,3.834110689,3.366665606,3.280021531,4.450621873,3.187684357,4.050326438,4.048191935,3.204399793,2.919163489,4.718398524,4.738891136,4.314385112,4.50211259,3.434540557,4.532782476,3.723584876,2.786916402,2.734888361,2.72969739,3.056250822,4.101573986,4.293939555,4.623371024,2.767631158,3.740352002,2.251525632,3.783353046,3.15335052,2.867090214,3.947678363,4.954317432,3.940171101,4.482353601,3.327986866,2.978005313,2.466803167,3.935419158,3.496004642,2.696132878,4.19654701,3.125115836,2.51680948,2.972737873,3.730267804,2.369609877,3.790964456,3.589556502,2.425826639,3.006362042,3.089306166,4.617618118,4.863083444,2.547529776,4.420939002,4.158516034,2.930985161,3.698829503,3.518192153,3.145763999,4.021159641,2.952499367,3.95221166,4.280236552,3.248619401,3.754431795,3.841789859,2.507907076,4.171872684,2.935651737,2.907397781,4.499489183,2.97774994,2.553161965,3.483266047,3.715858844,4.107159998,4.287934534,4.64294524,3.420975943,4.07970274,3.248601026,2.855300437,2.588181867,3.49737697,2.609555374,3.330506107,3.464322964,4.151149289,3.53075154,3.888521985,2.567499419,2.526086006,3.362297489,3.769328601,4.666927842,2.808184235,3.749009948,3.829159571,2.901269938,3.308814927,3.398323975,2.962243525,3.737852179,2.200651679,2.95826838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,3.60426027,3.830071803,4.800797311,3.68841822,4.329993429,4.533335167,4.562707765,3.789941058,2.67749329,4.533933828,3.12249846,3.059093637,3.094175143,4.044843989,4.371597093,4.496518016,3.845440661,3.99372466,3.848508926,3.592818889,3.954911758,4.396908297,4.702854288,3.579409332,4.090075675,2.870882198,4.566590066,4.611530194,4.190808769,3.67697335,3.246514955,3.299418981,3.554761682,3.896891558,3.059086747,3.507786493,3.997646605,4.420775698,4.36607384,4.525086974,4.00043603,4.556293635,3.852066127,3.85866874,3.877172589,3.701360289,2.734137324,4.481911883,4.281888656,2.8340617,4.51978615,3.654038827,4.495183482,3.5120328,4.119507082,4.550170323,3.606036954,3.116026188,2.976084389,3.219817271,2.985471963,4.321546103,4.427050445,3.997075318,3.635203614,3.428095088,4.601455731,3.546357081,4.226126896,4.261850664,3.527311307,3.394506202,4.626353765,4.554477143,4.379440538,4.482288585,3.673914764,4.501922532,3.992178108,3.155263205,3.25761855,3.229606183,3.351529269,4.223279628,4.384649119,4.694953263,3.267673959,3.994881464,2.565684613,4.007765827,3.590786362,3.140359458,4.20593797,4.894219664,4.176263534,4.644120543,3.59055575,3.407886915,2.95104123,4.116660781,3.932786774,3.024615801,4.347166935,3.503357656,2.848773465,3.346501744,4.033464617,2.815341564,4.112581593,3.764963485,2.800511415,3.279660751,3.504332314,4.580076284,4.730608433,3.034042071,4.43629802,4.33774583,3.36442418,3.986111669,3.843448544,3.510616806,4.267031545,3.284570717,4.177634918,4.360537873,3.683901405,4.046998931,4.17461938,2.952161733,4.34044515,3.222613412,3.221130728,4.692290081,3.348871919,2.955731064,3.782554604,3.811783697,4.26380351,4.405223506,4.552151666,3.67684438,4.299731999,3.643178962,3.227466353,2.9422443,3.864493662,3.186216741,3.73123046,3.628562663,4.375318999,3.887789683,4.114840026,3.05857286,2.998059013,3.793584299,4.01338895,4.666927842,3.33968966,3.991687082,4.040826927,3.409409149,3.587229869,3.603011321,3.375917811,3.966295128,2.493270003,3.091089856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,0.51041752,0.4369561,0.663898453,0.390177789,0.657109248,1.043719581,1.102328478,0.351049111,0.317095807,1.118738586,0.416299461,0.379599359,0.368156385,0.380580268,0.661622571,0.773424738,0.456646267,0.361834221,0.6108845,0.276775976,0.557412914,0.618371,0.54257903,0.356889984,0.473709651,0.500011703,1.001554791,1.399601719,0.596122497,0.420730245,0.545028793,0.475887134,0.509528802,0.466042596,0.571773991,0.782226831,0.512397038,0.918981994,0.597505687,1.078042341,0.576855185,1.432418121,0.574692018,0.434076227,0.422627711,0.269149968,0.410724627,0.951239321,0.624263127,0.260529392,1.21528146,0.845501472,1.148253735,0.7482744,0.485774001,1.156682592,0.407140377,0.410535261,0.334587537,0.264575483,0.411968666,0.544910834,0.887972742,0.676717025,0.526820358,0.435813784,0.731330882,0.429064199,0.658128387,0.644314123,0.405395989,0.33131589,1.256322121,1.573130966,0.828194618,1.077757607,0.536692199,1.175415584,0.433525283,0.390768663,0.276807511,0.312413339,0.505744712,0.694657766,0.770339545,0.731569953,0.28046259,0.56220072,0.492553151,0.599651101,0.349952026,0.548815153,0.535592552,1.185017642,0.53473289,0.657780425,0.550274523,0.351895687,0.324293437,0.653967017,0.373066069,0.455178882,0.704611747,0.346155736,0.473069963,0.372237116,0.497594354,0.333192745,0.457846248,0.670665918,0.429715943,0.4588267,0.384638912,1.114452705,1.380897686,0.312440093,1.080986263,0.604381689,0.321816962,0.5209728,0.451008952,0.394907964,0.565869116,0.430932581,0.577693611,0.851029954,0.324836479,0.488393128,0.450278639,0.333766102,0.643281624,0.442028378,0.47712371,0.638089155,0.425046017,0.371721222,0.4954558,0.586143119,0.703842434,0.760562291,1.254951736,0.517823688,0.614402909,0.377719506,0.394336288,0.455726746,0.396122889,0.238834618,0.358464701,0.621611726,0.609775967,0.448175608,0.618219414,0.350443143,0.347982274,0.327527653,0.542443564,1,0.27325651,0.572790731,0.551683915,0.297163312,0.532130389,0.596982322,0.362855454,0.608865421,0.452127713,0.541011891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,1706.543616,2620.820724,43533.89178,1625.396904,12135.54103,34011.73864,37067.32383,1578.36733,143.7835295,36011.4694,532.6109983,406.9988043,421.1233114,3733.263161,15303.78392,23416.90369,2821.78775,3126.367778,4097.528685,1020.790305,4739.305437,14224.98245,25913.57837,1258.990995,5294.379478,340.9078669,35087.89259,51734.30389,7614.522058,1731.125235,940.7521438,914.5531201,1718.100815,3392.924413,644.2731325,2278.164757,4621.364127,22430.60642,12705.60825,33542.78138,5126.249862,47546.59459,3635.706812,3038.748713,3012.752437,1249.49326,226.2898568,26056.38877,10330.28166,159.9686781,37318.79732,3655.663836,33818.96875,2352.63934,6281.954684,38545.22312,1469.974624,501.8642947,306.7011791,434.4954445,402.9880469,13612.84793,21620.71749,6803.545292,2146.179053,1084.179401,26649.7508,1401.991728,10090.36669,10936.94861,1273.465176,740.1142605,48697.57924,54885.2613,19330.02435,30478.84559,2325.42541,35781.23498,3771.278957,523.6137892,476.4800976,471.1625029,1173.31415,10916.19012,17550.85389,35185.93067,472.4084631,5483.17952,165.7600834,5492.864914,1242.40435,710.5483628,7603.966776,80925.21999,6973.160943,25189.77936,1948.201997,831.1602652,275.4767076,7858.76217,2863.96318,444.2846436,14809.92518,998.7563599,313.1079297,694.3200828,5054.318112,213.1566745,5553.943582,3582.24386,258.2817603,804.1523667,1158.997008,39122.29108,65767.01961,321.4550186,27536.81043,12252.61288,693.1766897,4594.481939,2863.48046,1200.938178,10364.63693,804.0711094,7963.021208,18185.62402,1479.403769,4572.048453,5337.065324,273.7470892,13303.30974,669.3966844,772.526793,28952.80891,881.9616184,317.9465763,2814.93504,3590.541042,11384.52946,17854.63533,41040.66502,2339.289952,11086.89098,1588.505672,663.7096974,381.7820197,2689.953147,339.7644428,1706.956726,2622.949225,12405.05615,3218.961081,7129.58488,374.9992699,313.7989764,1828.717626,5221.673188,44313.58524,546.7768502,5070.682447,5444.662518,699.4878933,1886.38831,2291.030636,831.8802898,5234.313052,133.1002707,625.8537548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,3343.426799,5997.90397,65573.11825,4165.785316,18468.0722,32525.56028,33626.38683,4496.143936,453.4387598,32189.35133,1279.393917,1072.179903,1143.870727,9809.397593,23130.68597,30276.90029,6179.373305,8640.331932,6707.534215,3688.146349,8502.32443,23003.96114,47760.00715,3527.672535,11176.42307,681.7997763,35033.42293,36963.58984,12773.41837,4114.572834,1726.059532,1921.785765,3371.940526,7280.288206,1126.79685,2912.409375,9019.107803,24408.10218,21264.41393,31114.53059,8886.545521,33193.23729,6326.3569,7000.495599,7128.620192,4642.368223,550.9527351,27392.04339,16547.96064,614.0139392,30707.94588,4323.66348,29452.52232,3144.086367,12931.84623,33323.94159,3610.485984,1222.463311,916.6545237,1642.236236,978.2007235,24981.78983,24348.40224,10053.75222,4073.8347,2487.712509,36440.0731,3267.556999,15331.91225,16974.55981,3141.287065,2233.862855,38762.01686,34889.18754,23339.95407,28279.87053,4332.884688,30441.34813,8699.098081,1339.958493,1721.340925,1508.138238,2319.973146,15714.48656,22783.27005,48096.4678,1684.390289,9753.063856,336.5323786,9160.101447,3550.213338,1294.695233,14197.29745,68290.30822,13040.45642,38295.11854,3540.418314,2361.950703,849.4674151,12017.06197,7676.825689,976.0660288,21018.56127,2885.280397,661.8638979,1865.2629,10157.50696,639.7398439,12130.58664,5341.323842,601.0523103,1752.627662,3013.207897,35104.48753,47626.27982,1028.853293,25473.78388,20272.9717,2153.947028,8819.043795,6349.054594,3041.058392,18316.31493,1865.886093,13784.16006,21368.95879,4554.303055,9361.41028,11852.80594,820.1764287,20680.38204,1514.374909,1619.133101,45374.23755,2074.979141,855.3360887,5681.505879,6125.707064,16174.8268,23475.57268,32702.98278,4517.541402,18044.98451,4205.516652,1683.105809,837.7432824,6790.70364,1422.592946,4761.854441,4219.594186,20343.62918,7182.365625,11532.45065,1070.071644,901.7671293,5583.399175,9626.205437,44313.58524,2000.965505,8852.591664,9869.170321,2353.883754,3544.973845,3837.685893,2292.594145,8596.830871,294.3864466,1156.820702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,-,,,,,,,,,1.707925573,1.640437806,1.822101657,1.591262543,1.817637579,2.018583831,2.042311027,1.545367877,1.501190499,2.048728618,1.619405849,1.579325471,1.566032337,1.580446267,1.820610313,1.888418059,1.659579911,1.558509639,1.785959106,1.442128391,1.746177026,1.791249114,1.734463005,1.55253436,1.675512233,1.698980169,2.000674713,2.146004467,1.775335512,1.624003733,1.736419446,1.677503964,1.707168738,1.668425613,1.757224397,1.893332709,1.709606611,1.963307002,1.776342043,2.032635818,1.761066801,2.156069807,1.759435165,1.637566001,1.62595797,1.429994333,1.613550744,1.978289794,1.795367684,1.415856725,2.084676873,1.927114368,2.060037867,1.874060887,1.686434267,2.063214199,1.609744174,1.613350465,1.52450976,1.422549597,1.614864185,1.736325443,1.948399634,1.830407103,1.721662549,1.639300962,1.864113913,1.632522279,1.818310624,1.809097651,1.607879447,1.520242266,2.099101007,2.19676488,1.918132404,2.032521097,1.729725283,2.070191444,1.63701443,1.591919729,1.442177871,1.494729569,1.70393135,1.841770895,1.886682193,1.86425586,1.44787494,1.749891397,1.692453101,1.777898635,1.544008512,1.739426094,1.728834529,2.073724816,1.728136897,1.818080945,1.740579406,1.546413944,1.510938159,1.815555845,1.571785751,1.658182105,1.84794988,1.539271533,1.674925374,1.570819675,1.696875444,1.522695536,1.66071966,1.826506237,1.633181467,1.661648682,1.585053218,2.047061643,2.140161502,1.494766759,2.033820175,1.781311298,1.507608931,1.716815049,1.654185162,1.596495892,1.752715991,1.63440933,1.761697565,1.929944847,1.511664795,1.688769545,1.653481345,1.523442226,1.808401145,1.645450151,1.678630999,1.804881364,1.62843595,1.570217356,1.695004917,1.768003671,1.847475446,1.881134789,2.098627024,1.714181914,1.788453263,1.577169413,1.595866744,1.658704517,1.597829938,1.378097276,1.554446395,1.793519198,1.785170303,1.651448216,1.791142639,1.544617566,1.541557122,1.515247973,1.734354561,2,1.436570517,1.757995981,1.741690322,1.472995191,1.726018061,1.775961471,1.559733656,1.78452131,1.655261127,1.73320681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
